File Name,Landmark Name,Latitude,Longitude,Municipality,Wikipedia URL,Brief Description
aguas_buenas_cave_system.txt,Aguas Buenas Cave System,,,,https://en.wikipedia.org/wiki/Aguas_Buenas_Cave_System,"The Aguas Buenas Cave System is acave systemlocated in the municipality of Aguas Buenas. The caves and their surrounding forest area are protected by the almost 1, 800-acre Aguas Buenas Cave and Caverns System Nature Reserve since 2002, which also extends to the municipalities of Caguasand Cidra. [1][2]The reserve is important for the number of bat species found in the system, some of which are endangered. [3][4]In addition to being an important bat preserve, the nature reserve protects an important hydrological basin which is the source of a number of rivers and creeks that form part of the Loíza Riverbasin. [5]\n"
aguirre_state_forest.txt,Aguirre State Forest,17.943301,-66.1684998,Guayama,https://en.wikipedia.org/wiki/Aguirre_State_Forest,"The Aguirre State Forest is a 2, 393-acre nature reserve on the south coast of Puerto Ricoand one of the commonwealth\'s 20state forests. It mainly consists ofmangrovecoasts, keys andfloodplainforests, and it borders the Jobos Bay National Estuarine Research Reserve. The Aguirre State Forest is owned and administered by Puerto Rico. It was established in 1918 by Puerto Rico governor Arthur Yagerto protect the mangrove forests areas between the municipalities of Guayamaand Santa Isabel. [1]\n"
aibonito_barrio-pueblo.txt,Aibonito barrio-pueblo,18.136321,-66.264175,Aibonito,https://en.wikipedia.org/wiki/Aibonito_barrio-pueblo,"Aibonito barrio-pueblois abarrioand the administrative center of Aibonito, a municipality of Puerto Rico. Its population in 2010 was 3, 539. [3][4][5]\n"
aibonito_festival_of_flowers.txt,Aibonito Festival of Flowers,,,,https://en.wikipedia.org/wiki/Aibonito_Festival_of_Flowers,"The Aibonito Festival of Flowers is a yearly festival that takes place in Aibonito, Puerto Rico. This is a 10-day festival that is celebrated every June at specially-designated grounds just outside Aibonito Pueblo. Attendees to the festival are able to see and purchase flowers of all kinds brought by growers and retailers from all over Puerto Rico. In addition to the floral exhibits there are exhibitions dedicated to fruit and vegetable plants, live music performances, food kiosks, activities for children, and traditional arts and crafts. [1]\n"
albergue_olímpico.txt,Albergue Olímpico,18.03145,-66.23703055555556,Salinas,https://en.wikipedia.org/wiki/Albergue_Ol%C3%ADmpico,"The Albergue Olímpico Germán Rieckehoff, often referred as El Albergue, is an athletic training and recreational center located in Salinas, Puerto Ricofounded in 1985 by Germán Rieckehoff, former president of the Puerto Rico Olympic Committee. It is the most complete sports center in Puerto Ricoused by professional athletes and by the general public for health, educational, and recreational activities. [1][2]The Albergue Olímpico was also the host of the Shooting competitions for the2010 Central American and Caribbean Games. [3]\n"
albizu_university.txt,Albizu University,18.4666,-66.1138,San Juan,https://en.wikipedia.org/wiki/Albizu_University,"Albizu Universityis aprivate universitywith its main campus in San Juan, Puerto Rico, a branch campus in Miami, Florida, and an additional instructional location in Mayagüez, Puerto Rico. It focuses on psychology, health, education, and human services. \n"
ana_g._méndez_university.txt,Ana G. Méndez University,18.239647,-66.006259,Gurabo,https://en.wikipedia.org/wiki/Ana_G._M%C3%A9ndez_University,"The Ana G. Méndez University is aprivate universitysystem with its main campus in San Juan, Puerto Ricothat participates in the Puerto Rico Space Grant Consortium. [4]\n"
añasco_barrio-pueblo.txt,Añasco barrio-pueblo,18.282906,-67.141371,Añasco,https://en.wikipedia.org/wiki/A%C3%B1asco_barrio-pueblo,"Añasco barrio-pueblois abarrio-puebloand the administrative center of Añasco, a municipality of Puerto Rico. Its population in 2010 was 912. [4][5][1]\n"
antiguo_casino_de_ponce.txt,Antiguo Casino de Ponce,18.010082,-66.613368,Ponce,https://en.wikipedia.org/wiki/Antiguo_Casino_de_Ponce,"The Antiguo Casino de Ponce, or simply the Casino de Ponce, is a historic structure, built in 1922 and located in Barrio Cuarto, Ponce, Puerto Rico. Originally built as a social club for Ponce\'s elite, it is currently used as the premierreception centerof""The Noble City of Puerto Rico"". [3]The building, designed by Agustin Camilo Gonzalezin the Second Empireand Neo-Rococostyles, has a French facade and tones. [4]It was listed in the National Register of Historic Placeson 28 October 1987. It is located at the corner of Marina and Luna streets. The building has been called ""an icon of Ponce\'s architecture, history, and identity. ""[5]It is owned and administered by the Ponce Municipal Government. [6]In 1936, during the Great Depression, the Casino declared bankruptcy and shut down. [7]It subsequently had various uses: a postal office, a public health unit, tax collector\'s office, and even a temporary city hall. In 1990 it was restored by the Ponce Municipal Government, [2]and has since been used for high-ranking official municipal business. For example, it was here where the dinner to honor Prince of Asturias, His Majesty Felipe de Borbon, took place. [2]\n"
antiguo_cuartel_militar_español_de_ponce.txt,Antiguo Cuartel Militar Español de Ponce,18.015201,-66.608439,Ponce,https://en.wikipedia.org/wiki/Antiguo_Cuartel_Militar_Espa%C3%B1ol_de_Ponce,"The Antiguo Cuartel Militar Español de Ponceor""El Castillo"" is the only structure directly related to the events of the land defense of Puerto Ricoduring the1898 American invasionof the Island. [2]The historic building dates from 1894[a]and is located on Calle Castillo in Ponce, Puerto Rico, inthe city\'s historic district. The structure was listed on the U. S. National Register of Historic Placeson 14 May 1987. \n"
antiguo_hospital_militar_español_de_ponce.txt,Antiguo Hospital Militar Español de Ponce,18.019026,-66.614432,Ponce,https://en.wikipedia.org/wiki/Antiguo_Hospital_Militar_Espa%C3%B1ol_de_Ponce,"The Antiguo Hospital Militar Español de Ponce is a historic building in Ponce, Puerto Rico, inthe city\'s historic district. The building dates from 1896 or 1897. It was designed by the Spanish Royal Corps of Engineers. The architecture consists of 19th Neoclassical architecturestyle. The building is of architectural significance since it is the only one-story building of this style remaining in the city of Ponce and one of the best examples on the Island. [2]Completed in 1897, the year before the Spanish–American Warof 1898, this building was the last major construction undergone by the Spanish Government in the Americas. [3]From 1905 to the mid 1970s the structure served as the Asilo de Ciegos de Ponce. As of 2020 the building sits abandoned. \n"
archivo_general_de_puerto_rico.txt,Archivo General de Puerto Rico,,,,https://en.wikipedia.org/wiki/Archivo_General_de_Puerto_Rico,"The Archivo General de Puerto Rico, established in 1955, is anarchivedocumenting the history and culture of Puerto Rico. The governmental Institute of Puerto Rican Culturebegan overseeing its operation in 1956. It is located in a building shared with thenational libraryon Avenida Juan Ponce de Leónin San Juan. Among its collections is the ""Fondo de Obras Publicas"", formerly housed in the University of Puerto Rico\'s archives. [1][2]\n"
arecibo_barrio-pueblo.txt,Arecibo barrio-pueblo,18.473129,-66.72022,Arecibo,https://en.wikipedia.org/wiki/Arecibo_barrio-pueblo,"Arecibo barrio-pueblois abarrioanddowntownarea that serves as the administrative center of Arecibo, a municipality of Puerto Rico. Its population in 2010 was 8, 488. [1][4][5][6]\n"
arecibo_light.txt,Arecibo Light,18.481965555555558,-66.69870416666667,Arecibo,https://en.wikipedia.org/wiki/Arecibo_Light,"Arecibo Lighthouse & Historical Park is a historic lighthouse located in the city of Arecibo, Puerto Rico. It is also known as Los Morrillos Lighthouseand is as a monument to Puerto Rico\'s complex history under Spanish colonial rule. Perched atop the Punta Morrillos headland since1898, this iconic lighthouse was the last constructed under Spain\'s 300-year presence on the island. Despite the collapse of the Spanish Empire following the Spanish-American war that same year, the Arecibo Lighthouse endured. \n"
arecibo_observatory.txt,Arecibo Observatory,18.344166666666663,-66.75277777777778,Arecibo,https://en.wikipedia.org/wiki/Arecibo_Observatory,"The Arecibo Observatory, also known as the National Astronomy and Ionosphere Center and formerly known as the Arecibo Ionosphere Observatory, is anobservatoryin Barrio Esperanza, Arecibo, Puerto Ricoowned by the U SNational Science Foundation. \n"
arecibo_telescope.txt,Arecibo Telescope,18.3442,-66.7528,Arecibo,https://en.wikipedia.org/wiki/Arecibo_Telescope,"The Arecibo Telescopewas a 305 m spherical reflectorradio telescopebuilt into a naturalsinkholeat the Arecibo Observatorylocated near Arecibo, Puerto Rico. A cable-mount steerablereceiverand severalradartransmitters for emitting signals were mounted 150 m above thedish. Completed in November 1963, the Arecibo Telescope was the world\'s largest single-aperture telescope for 53 years, until it was surpassed in July 2016 by the Five-hundred-meter Aperture Spherical Telescope in Guizhou, China. \n"
arenas_bridge.txt,Arenas Bridge,18.134325,-66.138119,Cidra,https://en.wikipedia.org/wiki/Arenas_Bridge,"The Arenas Bridgeis atruss bridgebuilt in 1894 between the municipalities of Cayeyand Cidrain Puerto Rico. Also known as Puente Rio La Plata, it was the longest bridge constructed in Puerto Rico during the Spanish colonial period. It crosses the Rio de la Plata, the longest river in Puerto Rico. According to the U. S. National Park Service, ""[t]his is the most important metal bridge in Puerto Rico from the period. ""[2]The bridge is still standing. [3]\n"
arroyo_barrio-pueblo.txt,Arroyo barrio-pueblo,17.962984,-66.062727,Arroyo,https://en.wikipedia.org/wiki/Arroyo_barrio-pueblo,"Arroyo barrio-pueblois abarrioand the administrative center of Arroyo, a municipality of Puerto Rico. Its population in 2010 was 1, 206. [4][5][1]\n"
asilo_de_pobres.txt,Asilo De Pobres,18.196108,-67.142469,Mayagüez,https://en.wikipedia.org/wiki/Asilo_De_Pobres,"The Asilo de Ancianos de Mayagüez, also known as Asilo De Pobresor Asilo Municipal, is the name of a historic Classical Revivalstyle building located indowntown Mayagüez, originally as a shelter for the homeless, poor and disabled of the city. \n"
ateneo_puertorriqueño.txt,Ateneo Puertorriqueño,18.464166666666667,-66.1086111111111,San Juan,https://en.wikipedia.org/wiki/Ateneo_Puertorrique%C3%B1o,"The Ateneo Puertorriqueño is a cultural institution in Puerto Rico. Founded on April 30, 1876, [3]it has been called Puerto Rico\'s oldest cultural institution, [4]however, it is actually its third oldest overall and second culturally, after the Bar Association of Puerto Rico[5]and the Casino of Mayagüez. [6]\n"
auditorio_juan_pachín_vicéns.txt,Auditorio Juan Pachín Vicéns,18.001666666666665,-66.63333333333334,Ponce,https://en.wikipedia.org/wiki/Auditorio_Juan_Pach%C3%ADn_Vic%C3%A9ns,"The Auditorio Juan Pachín Vicéns, formerly, Coliseo Juan Pachín Vicéns[4], a. k. a. , Coliseo de Ponce, [5]is a sports venue in the city of Ponce, Puerto Rico. The auditorium opened on 12 May 1972, under the mayoral administration of Juan H. Cintrón Garcíaand is named afterbasketballplayer Juan ""Pachín"" Vicéns. Initially known as ""Coliseo de Ponce"" from its inauguration in 1972 until the 1990s, [6]it was baptized under the name Auditorio Juan Pachín Vicéns, to honor the MV Pbasketball player. [7]\n"
bacardi.txt,Bacardi,18.457486,-66.141118,Cataño,https://en.wikipedia.org/wiki/Bacardi,"Bacardi Limited is the largest privately held, family-ownedspiritscompany in the world. [1]Originally known for its Bacardí brand of whiterum, it now has a portfolio of more than 200 brands and labels. [2]Founded in Cubain 1862 by Facundo Bacardí Massó, Bacardi Limited has been family-owned for seven generations, and employs more than 8, 000 people with sales in approximately 170 countries. Bacardi Limited is the group of companies as a whole and includes Bacardi International Limited. [3]\n"
bahía_de_jobos.txt,Bahía de Jobos,17.957572222222222,-66.22225833333333,Salinas,https://en.wikipedia.org/wiki/Bah%C3%ADa_de_Jobos,"Bahía de Jobos[1] or Reserva Natural de Investigación Estuarina de Bahía de Jobos is a federally protectedestuaryin Aguirre, Salinas, Puerto Rico. The bay is an intertidal tropical ecosystem dominated byseagrass beds, coral reefs, andmangroves. [2]In an area of 1, 140 hectares, the reserve contains five distinct habitat types and provides sanctuary to several endangered species. Bahía de Jobos is one of28 reservesthat comprise the National Oceanic and Atmospheric Administration’s National Estuarine Research Reserve System. The reserve is operated in conjunction with the Puerto Rico Department of Natural and Environmental Resources. \n"
ballajá_barracks.txt,Ballajá Barracks,18.46583333333333,-66.11944444444444,San Juan,https://en.wikipedia.org/wiki/Ballaj%C3%A1_Barracks,"The Ballajá Barracks is a historic building and former militarybarrackslocated in the Ballajásection of Old San Juan, in the city of San Juan, Puerto Rico. It is located close to El Morroand its esplanade, between the Morovis, Beneficiencia and Norzagaraystreets. It was built from 1854 to 1864 to house Spanish and Puerto Rican regiments. The Ballajá Barracks were the last large-scale construction project made by the Spanish Crownin the Americas. [1]\n"
balneario_de_rincón.txt,Balneario de Rincón,18.3376436,-67.2541605,Rincón,https://en.wikipedia.org/wiki/Balneario_de_Rinc%C3%B3n,"Balneario de Rincónis apublic beachin Rincón, Puerto Rico. It hosted the Triathlonevents for the2010 Central American and Caribbean Games. [1]\n"
banco_crédito_y_ahorro_ponceño_(building).txt,Banco Crédito y Ahorro Ponceño (building),18.011314,-66.613333,Ponce,https://en.wikipedia.org/wiki/Banco_Cr%C3%A9dito_y_Ahorro_Ponce%C3%B1o_(building),"The Banco Crédito y Ahorro Ponceño building, a historic building in Ponce, Puerto Rico, was the first and main office of the historic Banco Crédito y Ahorro Ponceño, and represents one of the last examples of the once popular turn-of-the-century eclectic architecture. The building was listed on the U. S. National Register of Historic Placeson June 25, 1987. It was built in 1924. [2]The building was owned by Banco Crédito y Ahorro Ponceño which was one of the largest banking companies in the country of Puerto Rico during most of the twentieth century. \n"
banco_de_ponce_(building).txt,Banco de Ponce (building),18.011111,-66.613271,Ponce,https://en.wikipedia.org/wiki/Banco_de_Ponce_(building),"The Banco de Ponce building, a historic building in Ponce, Puerto Rico, was the first and main office of Banco de Ponceuntil the company merged with Banco Popularin 1990. Though its headquarters had moved to a presumptuous building in Hato Rey\'s Milla de Oroby then, Banco de Ponce continued to consider this building its main office, until the company merged with Banco Popularin 1990. The building was listed on the U. S. National Register of Historic Placeson June 25, 1987. It was built in 1924. [2]\n"
baños_de_coamo.txt,Baños de Coamo,18.03777777777778,-66.37389722222221,Coamo,https://en.wikipedia.org/wiki/Ba%C3%B1os_de_Coamo,"The Baños de Coamo, located in the municipality of Coamo, are one of Puerto Rico\'s thermal springs. [1]\n"
barceloneta_barrio-pueblo.txt,Barceloneta barrio-pueblo,18.454641,-66.53853,Barceloneta,https://en.wikipedia.org/wiki/Barceloneta_barrio-pueblo,"Barceloneta barrio-pueblois abarrioand the administrative center of Barceloneta, a municipality of Puerto Rico. Its population in 2010 was 435. [1][4][5][6]\n"
barranquitas_barrio-pueblo.txt,Barranquitas barrio-pueblo,18.184765,-66.310174,Barranquitas,https://en.wikipedia.org/wiki/Barranquitas_barrio-pueblo,"Barranquitas barrio-pueblois abarrioand the administrative center of Barranquitas, a municipality of Puerto Rico. Its population in 2010 was 2, 695. [1][4][5][6]\n"
basílica_menor_de_la_virgen_de_monserrate.txt,Basílica of the Virgin of Monserrat,18.140676,-67.127164,Hormigueros,https://en.wikipedia.org/wiki/Bas%C3%ADlica_of_the_Virgin_of_Monserrat,"The Basílica of the Black Virgin of Monserrat is a historic Catholicshrine built in the town of Hormigueros, Puerto Rico, dedicated to the Blessed Virgin Maryas a Black Madonnaunder the Marian titleof “Virgin of Montserrat”. \n"
bayamón_barrio-pueblo.txt,Bayamón barrio-pueblo,18.394672,-66.15429,Bayamón,https://en.wikipedia.org/wiki/Bayam%C3%B3n_barrio-pueblo,"Bayamón barrio-pueblois abarrioand the administrative center of Bayamón, a municipality of Puerto Rico. Its population in 2010 was 4, 746. [1][4][5][6]\n"
bayamón_city_hall.txt,Bayamón City Hall,18.396297,-66.155647,Bayamón,https://en.wikipedia.org/wiki/Bayam%C3%B3n_City_Hall,"Bayamón City Hallis a building in Bayamón, Puerto Rico. As the name suggests, it serves as city hall to that city. It is named after Don Ángel Rivera Rodríguez, who was mayor of Bayamón from 1934 to 1944. [1]\n"
bayamón_river.txt,Bayamón River,,,,https://en.wikipedia.org/wiki/Bayam%C3%B3n_River,"The Bayamón River is a river of Puerto Ricobeginning at an elevation of approximately 1, 476 ft in barrio Beatrizin Cidra, Puerto Rico. It is slightly over 30 miles long and travels through several municipalities: Cidra, Aguas Buenas, Guaynabo, Toa Baja, Bayamón, and Cataño, then empties into San Juan Bay. [1][2][3]\n"
biblical_magi.txt,Biblical Magi,,,,https://en.wikipedia.org/wiki/Biblical_Magi,"In Christianity, the Biblical Magi[a], also known as the Three Wise Men, Three Kings, and Three Magi, [b]are distinguished foreigners who visit Jesusafter his birth, bearing gifts ofgold, frankincense, andmyrrhin homage to him. [2]They are commemorated on thefeast dayof Epiphany—sometimes called ""Three Kings Day""—and commonly appear in thenativitycelebrations of Christmas. \n"
biblioteca_carnegie.txt,Biblioteca Carnegie,18.46833333333333,-66.10944444444443,San Juan,https://en.wikipedia.org/wiki/Biblioteca_Carnegie,"The Biblioteca Carnegie on Avenida Juan Ponce de Leónin Puerta de Tierra, San Juan, Puerto Rico[2]is a NR HP-listed Carnegie libraryfunded through a $100, 000 donation from the Carnegie Foundation, [3]becoming Puerto Rico\'s first purpose-built library[4]when it was completed in 1915. [5]\n"
biblioteca_municipal_de_ponce.txt,Ponce Municipal Library,18.01223,-66.60339,Ponce,https://en.wikipedia.org/wiki/Ponce_Municipal_Library,"The Ponce Municipal Library, formally, Biblioteca Municipal Mariana Suárez de Longo, and also known as Biblioteca Publica de Ponce, is the library system of the municipality of Ponce, Puerto Rico. Founded in 1870, it is the oldest public library in Puerto Rico. [3]The system has its main library on Miguel Pou Boulevard, in barrio San Antón, in the city of Ponce, and seven satellite library branches, three in the city\'s urban area and four spread out in the municipality\'s rural areas. The main library inaugurated a new building on Bulevar Miguel Pou in August 2007, [4][5]where the former Puerto Rico District Court building was located. [6]The central library building on Bulevar Miguel Pou was designed by Ponce architect Juan Dalmau Sambolín. [7]\n"
birth_of_the_new_world.txt,Birth of the New World,18.490106,-66.626741,Arecibo,https://en.wikipedia.org/wiki/Birth_of_the_New_World,"The Birth of the New World is a 360 foot bronze sculpture located on the Atlantic coastline of Arecibo, Puerto Rico. When completed in 2016, it became the tallest sculpture in North America, [1] surpassing Mexico\'s Guerrero Chimalli, and the fourth tallest worldwide, after the Statue of Unityin India, the Spring Temple Buddhain China, and the Laykyun Sekkyain Myanmar. After being imported to Puerto Rico, there were plans for it to be erected in Cataño. After being moved to Mayagüezand facing further delays, Birth of the New Worldwas assembled at its current location. \n"
black_sand.txt,Black sand,,,,https://en.wikipedia.org/wiki/Black_sand,"Black sandissandthat is black in color. One type of black sand is a heavy, glossy, partlymagneticmixture of usually fine sands containing minerals such asmagnetite, found as part of aplacer deposit. Another type of black sand, found on beaches near avolcano, consists of tiny fragments ofbasalt. \n"
blue_beach_(vieques).txt,Blue Beach (Vieques),18.11305555555556,-65.3875,Vieques,https://en.wikipedia.org/wiki/Blue_Beach_(Vieques),"Blue Beach, better known as La Chiva Beach, is a popular beach on the southern coast of Viequesin barrio Puerto Ferro. The beach is considered one of the best in both Vieques and Puerto Ricofor its breathtaking scenery, its soft sand and crystal clear water, ideal for swimming and snorkeling. [1][2][3]The beach is known as La Chiva Beach by locals, and its Englishname originated as a nickname that was given to it by members of the US Navy. [4]The area was formerly used by the Navy but it has been declared safe for visitors; however, beachgoers are prohibited from entering La Chiva Key due to the risk ofunexploded ordnance. [4]The beach was closed for a time after the destruction caused by Hurricane Irmain 2017 but it reopened the next year. [5]\n"
bobbin_lace.txt,Bobbin lace,,,,https://en.wikipedia.org/wiki/Bobbin_lace,"Bobbin laceis alacetextilemade bybraidingand twisting lengths ofthread, which are wound onbobbinsto manage them. As the work progresses, the weaving is held in place with pins set in alace pillow, the placement of the pins usually determined by a pattern or pricking pinned on the pillow. \n"
bolera_caribe.txt,Bolera Caribe,18.038447222222224,-66.54935555555555,Ponce,https://en.wikipedia.org/wiki/Bolera_Caribe,"Bolera Caribeis a bowling center located in barrio Coto Laurelin the municipality of Ponce, Puerto Rico, where bowling competitions for the2010 Central American and Caribbean Games were held. [1][2]The venue is located at the intersection of PR-506and PR-52. The Center is owned by Bolera Caribe, Inc. , a private company. [3]The bowling center was inaugurated in November 2004. [4]\n"
"boquerón,_cabo_rojo,_puerto_rico.txt","Boquerón, Cabo Rojo, Puerto Rico",17.997138,-67.180862,Cabo Rojo,"https://en.wikipedia.org/wiki/Boquer%C3%B3n,_Cabo_Rojo,_Puerto_Rico","Boquerónis abarrioin the municipality of Cabo Rojo, Puerto Rico. Its population in 2010 was 5, 373. [3][4][5][6]The village of Boquerón, located on the Boquerón Bayis one of the main tourist attractions in the southwestern part of the island. [7]In 2000, its population was 4, 963. [8]\n"
boquerón_state_forest.txt,Boquerón State Forest,,,,https://en.wikipedia.org/wiki/Boquer%C3%B3n_State_Forest,"Boquerón State Forest is one of the 20 forestry units that make up thepublic forest systemof Puerto Rico. Despite its name, the Boquerón State Forest is not only located in Boquerón, Cabo Rojobut also spans almost 5, 000 acres across the municipalities of Cabo Rojo, Lajasand Mayagüez. [1][2]The forest area is also known for its limestone cliffs, thelighthouse, and the salt flats which have been a source of salt since thepre-Hispanic eraand, dating to 700 C. E. , they are considered to be one of the oldest industries in the Americas. [3][4]\n"
braulio_castillo.txt,Braulio Castillo,,,,https://en.wikipedia.org/wiki/Braulio_Castillo,"Braulio Castillo Cintrón was atelenovelaactor in Latin America. His two sons, Braulio Castillo, Jr. and Jorge Castillo, are also actors. He was born in Bayamón, Puerto Rico. \n"
buyé_beach.txt,Buyé Beach,18.048611111111114,-67.19861111111112,Cabo Rojo,https://en.wikipedia.org/wiki/Buy%C3%A9_Beach,"Buyé Beach is a Caribbean beach that is located in Cabo Rojo, on the south-western coast of Puerto Rico. \n"
cabo_rojo_barrio-pueblo.txt,Cabo Rojo barrio-pueblo,18.087206,-67.146664,Cabo Rojo,https://en.wikipedia.org/wiki/Cabo_Rojo_barrio-pueblo,"Cabo Rojo barrio-pueblois abarrioand the administrative center of Cabo Rojo, a municipality of Puerto Rico. Its population in 2010 was 1, 078. [1][4][5]\n"
cabo_rojo_national_wildlife_refuge.txt,Cabo Rojo National Wildlife Refuge,17.979166666666664,-67.16833333333334,Cabo Rojo,https://en.wikipedia.org/wiki/Cabo_Rojo_National_Wildlife_Refuge,"Cabo Rojo National Wildlife Refuge is an 1, 836-acre National Wildlife Refugelocated in southwestern Puerto Rico, in themunicipalityof Cabo Rojo. The refuge is a habitat for number of native bird species including the endangeredyellow-shouldered blackbird, locally known asmariquita de Puerto Ricoorcapitán. Many birds find their way to the refuge while migrating between North and South America, and more than 118 bird species have been recorded near the area. \n"
café_rico.txt,Café Rico,18.008679833333332,-66.60063983333333,Ponce,https://en.wikipedia.org/wiki/Caf%C3%A9_Rico,"Café Ricois a Puerto Ricancorporationthat manufactures coffee branded by the same name. The company\'s headquarters are located at Avenida Las Americas/Route 163and Calle Comercio/Route 133in Barrio San Antónin the city of Ponce, Puerto Rico. The company used to be called Cooperativa de Cafeteros. \n"
caguana_ceremonial_ball_courts_site.txt,Caguana Ceremonial Ball Courts Site,18.29487,-66.780974,Utuado,https://en.wikipedia.org/wiki/Caguana_Ceremonial_Ball_Courts_Site,"The Caguana Ceremonial Ball Courts Site is anarchaeological sitelocated in Caguana, Utuadoin Puerto Rico, considered to be one of the largest and most important Pre-Columbiansites in the West Indies. [4]The site is known for its well-preservedceremonial ball courtsandpetroglyph-carved monoliths. Studies estimate thein-situcourts to be over 700 years old, built by the Taínoaround 1270 A D. [5][6]\n"
caguas_barrio-pueblo.txt,Caguas barrio-pueblo,18.23393,-66.033207,Caguas,https://en.wikipedia.org/wiki/Caguas_barrio-pueblo,"Caguas Pueblois abarrioanddowntownarea that serves the administrative center of the city and municipality of Caguas, a municipality of Puerto Rico. It is bordered by the Cagüitas Riverto the north and located two miles southwest of the Río Grande de Loíza. Its population in 2020 was 19, 020. [4][5][6][7]\n"
